ID_Mahasiswa,Prodi,IPK,IPS_Terakhir,Persentase_Kehadiran,SKS_Lulus,Jumlah_Organisasi,Kondisi_Ekonomi,Kualitas_Akses_Internet,Pengalaman_Magang,Jumlah_Sertifikasi,Aktivitas_Sosial_Skor,Status_Pekerjaan,Dukungan_Keluarga,Skor_Softskill,Kelulusan_Tepat_Waktu,Arah_Karier
MHS04209,Bisnis Digital,3.65,3.68,97,118,4,Menengah,Baik,Ya,5,8,Freelance,3,7,Tepat Waktu,E-Commerce
MHS04210,Bisnis Digital,3.12,2.94,68,113,6,Tinggi,Cukup,Ya,3,10,Part-time,3,9,Tepat Waktu,Startup
MHS04211,Komputer,3.07,3.1,93,126,3,Menengah,Cukup,Ya,3,5,Tidak Bekerja,4,7,Tepat Waktu,Startup
MHS04212,Bisnis Digital,3.96,4.0,69,129,1,Menengah,Baik,Ya,2,5,Part-time,2,9,Tepat Waktu,Lanjut Studi
MHS04213,Bisnis Digital,4.0,4.0,96,121,1,Menengah,Kurang,Tidak,3,7,Freelance,4,7,Tepat Waktu,Lanjut Studi
MHS04214,Komputer,3.4,3.46,79,143,2,Tinggi,Cukup,Ya,1,5,Freelance,3,10,Tepat Waktu,Data Analyst
MHS04215,Komputer,3.51,3.31,89,113,0,Menengah,Cukup,Ya,3,6,Tidak Bekerja,4,5,Tepat Waktu,Startup
MHS04216,Komputer,3.41,3.86,79,112,2,Tinggi,Baik,Tidak,1,6,Tidak Bekerja,3,6,Tepat Waktu,Wirausaha Digital
MHS04217,Komputer,3.07,2.96,76,108,0,Menengah,Baik,Ya,2,5,Freelance,4,4,Tidak Tepat Waktu,Lanjut Studi
MHS04218,Komputer,3.45,3.59,88,124,1,Menengah,Cukup,Tidak,4,4,Part-time,5,6,Tepat Waktu,Lanjut Studi
MHS04219,Bisnis Digital,3.37,3.11,81,135,3,Rendah,Baik,Ya,5,5,Tidak Bekerja,3,8,Tepat Waktu,E-Commerce
MHS04220,Komputer,3.54,3.26,86,140,4,Rendah,Kurang,Tidak,6,7,Freelance,4,5,Tepat Waktu,Data Analyst
MHS04221,Bisnis Digital,3.83,3.89,87,135,1,Menengah,Cukup,Ya,0,4,Tidak Bekerja,3,7,Tepat Waktu,Digital Marketing
MHS04222,Bisnis Digital,3.52,3.55,84,127,2,Menengah,Kurang,Tidak,3,4,Freelance,4,6,Tepat Waktu,Startup
MHS04223,Bisnis Digital,3.74,3.67,98,136,3,Rendah,Cukup,Ya,2,6,Part-time,4,6,Tepat Waktu,Lanjut Studi
MHS04224,Komputer,3.75,4.0,89,144,0,Menengah,Cukup,Tidak,2,2,Part-time,2,5,Tepat Waktu,Lanjut Studi
MHS04225,Manajemen,3.49,3.26,100,107,2,Menengah,Baik,Tidak,2,9,Part-time,3,8,Tepat Waktu,Wirausaha
MHS04226,Bisnis Digital,3.94,3.97,100,128,0,Menengah,Kurang,Ya,3,8,Tidak Bekerja,1,9,Tepat Waktu,Digital Marketing
MHS04227,Manajemen,2.9,3.0,60,104,1,Rendah,Cukup,Ya,0,3,Part-time,3,7,Tidak Tepat Waktu,Lanjut Studi
MHS04228,Komputer,3.23,2.96,81,132,4,Tinggi,Baik,Ya,2,6,Tidak Bekerja,3,6,Tepat Waktu,Lanjut Studi
MHS04229,Komputer,3.46,3.59,61,119,1,Rendah,Kurang,Tidak,5,6,Tidak Bekerja,5,8,Tepat Waktu,Lanjut Studi
MHS04230,Manajemen,2.93,2.86,74,141,1,Tinggi,Cukup,Ya,3,5,Tidak Bekerja,2,5,Tidak Tepat Waktu,Pemerintahan
MHS04231,Komputer,3.4,3.39,77,130,0,Tinggi,Baik,Ya,2,5,Tidak Bekerja,4,9,Tepat Waktu,Startup
MHS04232,Bisnis Digital,3.27,3.46,88,93,1,Menengah,Cukup,Tidak,1,4,Part-time,2,5,Tidak Tepat Waktu,Digital Marketing
MHS04233,Manajemen,3.62,3.57,88,110,1,Menengah,Cukup,Ya,2,5,Part-time,3,9,Tepat Waktu,Wirausaha
MHS04234,Bisnis Digital,3.13,3.2,69,94,1,Rendah,Kurang,Ya,1,6,Part-time,2,7,Tidak Tepat Waktu,E-Commerce
MHS04235,Komputer,3.21,3.42,75,123,0,Menengah,Cukup,Tidak,3,7,Part-time,2,7,Tepat Waktu,Software Developer
MHS04236,Manajemen,3.39,3.13,86,119,2,Menengah,Kurang,Tidak,1,8,Tidak Bekerja,1,6,Tidak Tepat Waktu,Marketing
MHS04237,Komputer,3.42,3.2,79,114,0,Tinggi,Baik,Ya,2,7,Part-time,2,10,Tepat Waktu,Wirausaha Digital
MHS04238,Bisnis Digital,2.86,2.9,75,98,2,Rendah,Baik,Tidak,1,4,Tidak Bekerja,4,7,Tidak Tepat Waktu,Digital Marketing
MHS04239,Bisnis Digital,2.72,2.86,81,116,0,Tinggi,Baik,Ya,5,3,Tidak Bekerja,3,8,Tidak Tepat Waktu,Startup
MHS04240,Komputer,3.39,3.22,96,116,6,Rendah,Cukup,Ya,5,7,Part-time,3,6,Tepat Waktu,Industri Teknologi
MHS04241,Bisnis Digital,2.73,2.73,77,116,1,Rendah,Cukup,Ya,3,7,Tidak Bekerja,4,6,Tidak Tepat Waktu,Wirausaha Digital
MHS04242,Bisnis Digital,3.51,3.38,92,125,1,Menengah,Cukup,Ya,10,3,Tidak Bekerja,3,5,Tepat Waktu,Lanjut Studi
MHS04243,Bisnis Digital,3.23,3.32,93,125,1,Rendah,Kurang,Tidak,5,3,Tidak Bekerja,3,6,Tepat Waktu,Wirausaha Digital
MHS04244,Manajemen,3.01,3.08,72,125,2,Rendah,Kurang,Ya,0,5,Part-time,2,7,Tidak Tepat Waktu,Human Resource
MHS04245,Manajemen,2.82,2.97,85,102,2,Menengah,Cukup,Ya,4,8,Tidak Bekerja,3,7,Tidak Tepat Waktu,Human Resource
MHS04246,Manajemen,3.71,3.38,91,121,0,Menengah,Cukup,Ya,2,6,Freelance,1,9,Tepat Waktu,Industri Manajemen
MHS04247,Komputer,3.27,3.23,73,115,4,Rendah,Cukup,Ya,3,7,Part-time,2,5,Tepat Waktu,Lanjut Studi
MHS04248,Bisnis Digital,2.58,2.04,74,124,2,Menengah,Kurang,Tidak,5,8,Tidak Bekerja,3,6,Tidak Tepat Waktu,Startup
MHS04249,Komputer,3.14,3.17,83,125,0,Rendah,Baik,Tidak,5,5,Freelance,3,5,Tepat Waktu,Data Analyst
MHS04250,Komputer,3.29,3.23,75,118,2,Menengah,Cukup,Ya,5,6,Tidak Bekerja,3,6,Tepat Waktu,Software Developer
MHS04251,Bisnis Digital,2.97,3.13,74,103,5,Rendah,Cukup,Tidak,5,9,Part-time,2,7,Tidak Tepat Waktu,E-Commerce
MHS04252,Bisnis Digital,3.05,3.14,71,115,0,Menengah,Cukup,Ya,0,8,Tidak Bekerja,3,7,Tidak Tepat Waktu,Content Strategist
MHS04253,Bisnis Digital,3.43,3.36,77,134,2,Tinggi,Cukup,Ya,1,7,Tidak Bekerja,2,8,Tepat Waktu,Digital Marketing
MHS04254,Bisnis Digital,3.3,3.37,88,133,0,Menengah,Kurang,Ya,4,1,Freelance,4,6,Tepat Waktu,Wirausaha Digital
MHS04255,Manajemen,3.75,3.71,100,141,0,Rendah,Cukup,Ya,2,6,Freelance,2,8,Tepat Waktu,Industri Manajemen
MHS04256,Komputer,3.08,2.66,89,114,2,Menengah,Baik,Ya,5,8,Part-time,3,7,Tepat Waktu,Startup
MHS04257,Bisnis Digital,2.95,3.16,72,108,3,Menengah,Kurang,Ya,6,6,Part-time,2,9,Tidak Tepat Waktu,Digital Marketing
MHS04258,Manajemen,3.04,2.87,91,119,1,Rendah,Cukup,Ya,2,1,Tidak Bekerja,3,9,Tepat Waktu,Industri Manajemen
MHS04259,Manajemen,3.45,3.59,84,114,0,Tinggi,Baik,Ya,2,1,Tidak Bekerja,4,7,Tepat Waktu,Marketing
MHS04260,Bisnis Digital,2.84,3.18,86,113,1,Menengah,Cukup,Ya,1,6,Freelance,4,8,Tepat Waktu,Lanjut Studi
MHS04261,Manajemen,3.4,3.47,76,132,1,Tinggi,Baik,Ya,3,7,Tidak Bekerja,3,7,Tepat Waktu,Industri Manajemen
MHS04262,Manajemen,3.7,4.0,85,110,2,Menengah,Cukup,Ya,1,8,Part-time,1,7,Tepat Waktu,Industri Manajemen
MHS04263,Manajemen,2.98,3.26,68,117,0,Tinggi,Baik,Ya,5,4,Tidak Bekerja,2,5,Tidak Tepat Waktu,Wirausaha
MHS04264,Bisnis Digital,2.98,2.43,91,113,2,Menengah,Baik,Ya,8,6,Tidak Bekerja,4,7,Tepat Waktu,E-Commerce
MHS04265,Bisnis Digital,3.55,3.74,79,124,0,Menengah,Cukup,Ya,1,5,Tidak Bekerja,4,7,Tepat Waktu,Wirausaha Digital
MHS04266,Manajemen,3.95,4.0,95,122,1,Tinggi,Baik,Ya,4,5,Freelance,5,5,Tepat Waktu,Lanjut Studi
MHS04267,Bisnis Digital,3.19,3.18,83,117,0,Menengah,Cukup,Tidak,1,4,Tidak Bekerja,1,7,Tidak Tepat Waktu,Lanjut Studi
MHS04268,Bisnis Digital,3.21,3.34,55,139,1,Menengah,Cukup,Ya,3,5,Tidak Bekerja,4,9,Tepat Waktu,Startup
MHS04269,Komputer,2.81,2.72,77,111,3,Menengah,Cukup,Tidak,3,6,Part-time,4,8,Tidak Tepat Waktu,Data Analyst
MHS04270,Komputer,3.24,3.04,89,94,0,Menengah,Cukup,Ya,7,4,Tidak Bekerja,4,7,Tepat Waktu,Data Analyst
MHS04271,Bisnis Digital,3.56,3.65,100,110,1,Menengah,Kurang,Ya,2,5,Tidak Bekerja,3,7,Tepat Waktu,Digital Marketing
MHS04272,Manajemen,3.66,3.19,81,110,1,Rendah,Cukup,Ya,0,5,Part-time,4,8,Tepat Waktu,Marketing
MHS04273,Komputer,2.63,2.73,82,111,4,Rendah,Kurang,Ya,3,6,Tidak Bekerja,2,9,Tidak Tepat Waktu,Startup
MHS04274,Komputer,3.11,3.43,80,106,2,Rendah,Cukup,Ya,2,5,Tidak Bekerja,3,9,Tepat Waktu,Software Developer
MHS04275,Manajemen,2.83,2.71,82,128,2,Menengah,Cukup,Tidak,1,5,Tidak Bekerja,3,7,Tidak Tepat Waktu,Pemerintahan
MHS04276,Manajemen,3.02,3.1,77,102,2,Menengah,Baik,Tidak,1,9,Part-time,4,8,Tidak Tepat Waktu,Wirausaha
MHS04277,Bisnis Digital,2.92,3.08,97,101,2,Menengah,Baik,Ya,4,4,Tidak Bekerja,5,8,Tepat Waktu,E-Commerce
MHS04278,Komputer,3.79,3.88,94,114,2,Menengah,Cukup,Tidak,4,7,Tidak Bekerja,3,4,Tepat Waktu,Industri Teknologi
MHS04279,Bisnis Digital,3.39,2.87,72,111,2,Menengah,Cukup,Ya,3,4,Tidak Bekerja,3,6,Tepat Waktu,Wirausaha Digital
MHS04280,Komputer,2.8,2.95,100,110,3,Tinggi,Cukup,Ya,6,2,Freelance,2,6,Tepat Waktu,Software Developer
MHS04281,Manajemen,3.15,3.31,83,94,2,Rendah,Baik,Ya,1,4,Tidak Bekerja,3,7,Tepat Waktu,Marketing
MHS04282,Komputer,3.52,3.96,90,115,2,Rendah,Kurang,Tidak,3,6,Tidak Bekerja,3,4,Tepat Waktu,Industri Teknologi
MHS04283,Komputer,3.71,3.56,70,126,2,Rendah,Kurang,Ya,1,6,Part-time,4,7,Tepat Waktu,Lanjut Studi
MHS04284,Komputer,2.61,2.86,79,125,1,Menengah,Cukup,Ya,1,4,Freelance,2,4,Tidak Tepat Waktu,Industri Teknologi
MHS04285,Komputer,2.78,2.73,73,124,2,Rendah,Kurang,Ya,2,6,Tidak Bekerja,2,10,Tidak Tepat Waktu,Wirausaha Digital
MHS04286,Komputer,3.55,3.78,85,102,2,Menengah,Baik,Tidak,4,4,Tidak Bekerja,3,4,Tepat Waktu,Industri Teknologi
MHS04287,Komputer,3.18,2.72,90,136,2,Menengah,Cukup,Ya,3,7,Freelance,3,4,Tepat Waktu,Data Analyst
MHS04288,Komputer,3.6,3.7,73,123,2,Menengah,Baik,Ya,4,8,Tidak Bekerja,3,5,Tepat Waktu,Data Analyst
MHS04289,Manajemen,3.22,3.03,71,99,0,Menengah,Baik,Ya,2,4,Tidak Bekerja,3,6,Tidak Tepat Waktu,Wirausaha
MHS04290,Bisnis Digital,3.45,3.36,74,118,1,Rendah,Kurang,Ya,3,6,Part-time,2,9,Tepat Waktu,E-Commerce
MHS04291,Komputer,3.89,3.3,85,140,2,Rendah,Kurang,Tidak,5,9,Tidak Bekerja,1,4,Tepat Waktu,Data Analyst
MHS04292,Komputer,3.3,3.25,77,110,1,Menengah,Cukup,Ya,0,5,Freelance,5,5,Tepat Waktu,Startup
MHS04293,Manajemen,3.75,3.79,90,138,0,Menengah,Kurang,Ya,2,4,Part-time,5,6,Tepat Waktu,Lanjut Studi
MHS04294,Manajemen,3.08,3.38,90,112,2,Menengah,Baik,Tidak,1,6,Tidak Bekerja,2,6,Tidak Tepat Waktu,Wirausaha
MHS04295,Komputer,2.76,3.03,83,116,0,Menengah,Baik,Ya,2,4,Tidak Bekerja,5,6,Tidak Tepat Waktu,Startup
MHS04296,Manajemen,3.45,3.41,97,127,0,Rendah,Kurang,Tidak,1,5,Part-time,3,6,Tepat Waktu,Human Resource
MHS04297,Manajemen,3.1,3.42,93,137,2,Tinggi,Baik,Ya,3,4,Freelance,5,9,Tepat Waktu,Industri Manajemen
MHS04298,Bisnis Digital,3.21,3.16,100,114,3,Menengah,Cukup,Ya,6,7,Freelance,5,7,Tepat Waktu,Digital Marketing
MHS04299,Manajemen,3.58,3.69,98,105,3,Tinggi,Baik,Ya,4,7,Tidak Bekerja,4,7,Tepat Waktu,Human Resource
MHS04300,Manajemen,3.94,3.67,88,144,4,Rendah,Kurang,Ya,3,7,Freelance,2,4,Tepat Waktu,Industri Manajemen
MHS04301,Manajemen,3.59,3.43,93,113,1,Menengah,Cukup,Ya,2,4,Freelance,3,7,Tepat Waktu,Marketing
MHS04302,Komputer,3.49,3.38,96,118,0,Rendah,Cukup,Tidak,1,5,Tidak Bekerja,3,7,Tepat Waktu,Software Developer
MHS04303,Manajemen,3.6,3.61,78,144,1,Rendah,Cukup,Ya,1,1,Tidak Bekerja,3,7,Tepat Waktu,Industri Manajemen
MHS04304,Manajemen,4.0,3.92,96,124,2,Rendah,Cukup,Tidak,0,8,Freelance,4,8,Tepat Waktu,Industri Manajemen
MHS04305,Komputer,2.87,2.95,83,123,2,Menengah,Cukup,Ya,3,9,Tidak Bekerja,3,6,Tidak Tepat Waktu,Industri Teknologi
MHS04306,Komputer,3.75,3.94,85,132,1,Menengah,Cukup,Ya,2,5,Tidak Bekerja,3,6,Tepat Waktu,Lanjut Studi
MHS04307,Bisnis Digital,3.4,2.9,93,122,1,Rendah,Cukup,Ya,5,7,Part-time,1,3,Tepat Waktu,Wirausaha Digital
MHS04308,Bisnis Digital,3.94,4.0,78,132,3,Menengah,Cukup,Ya,3,5,Part-time,3,10,Tepat Waktu,E-Commerce
MHS04309,Komputer,3.21,2.91,67,115,2,Rendah,Baik,Ya,3,3,Tidak Bekerja,4,8,Tepat Waktu,Software Developer
MHS04310,Manajemen,3.11,3.06,87,137,2,Menengah,Cukup,Tidak,4,8,Tidak Bekerja,4,6,Tepat Waktu,Wirausaha
MHS04311,Komputer,3.48,3.62,88,121,3,Menengah,Cukup,Ya,3,5,Part-time,4,8,Tepat Waktu,Data Analyst
MHS04312,Manajemen,2.77,2.51,73,135,1,Menengah,Baik,Ya,4,6,Freelance,2,7,Tidak Tepat Waktu,Industri Manajemen
MHS04313,Bisnis Digital,3.02,2.9,80,130,1,Rendah,Kurang,Ya,3,1,Freelance,4,6,Tidak Tepat Waktu,Wirausaha Digital
MHS04314,Bisnis Digital,3.2,2.93,89,118,1,Rendah,Cukup,Ya,9,6,Part-time,4,6,Tepat Waktu,Wirausaha Digital
MHS04315,Bisnis Digital,3.23,3.15,85,115,3,Tinggi,Cukup,Ya,2,8,Part-time,1,7,Tepat Waktu,E-Commerce
MHS04316,Bisnis Digital,2.96,3.21,98,117,2,Tinggi,Baik,Ya,1,10,Part-time,4,6,Tepat Waktu,Content Strategist
MHS04317,Manajemen,3.4,3.51,72,113,4,Rendah,Cukup,Ya,2,7,Part-time,3,7,Tepat Waktu,Industri Manajemen
MHS04318,Bisnis Digital,3.62,3.59,100,132,3,Menengah,Kurang,Ya,9,8,Tidak Bekerja,3,7,Tepat Waktu,E-Commerce
MHS04319,Bisnis Digital,3.32,3.06,63,113,2,Menengah,Kurang,Tidak,6,6,Tidak Bekerja,2,3,Tidak Tepat Waktu,Content Strategist
MHS04320,Bisnis Digital,3.29,2.88,73,120,1,Rendah,Cukup,Ya,1,5,Freelance,3,9,Tepat Waktu,Digital Marketing
MHS04321,Komputer,3.68,3.56,81,125,1,Tinggi,Baik,Tidak,5,7,Tidak Bekerja,5,3,Tepat Waktu,Startup
MHS04322,Komputer,3.33,3.4,78,120,1,Menengah,Cukup,Tidak,4,3,Tidak Bekerja,3,3,Tepat Waktu,Wirausaha Digital
MHS04323,Bisnis Digital,2.96,3.13,89,105,3,Rendah,Cukup,Ya,5,8,Tidak Bekerja,3,7,Tepat Waktu,Startup
MHS04324,Bisnis Digital,3.34,3.32,84,125,3,Menengah,Baik,Ya,3,8,Freelance,4,8,Tepat Waktu,E-Commerce
MHS04325,Komputer,3.3,3.34,85,101,1,Menengah,Kurang,Ya,2,9,Tidak Bekerja,4,6,Tepat Waktu,Startup
MHS04326,Komputer,3.26,3.07,82,113,1,Rendah,Cukup,Tidak,3,7,Tidak Bekerja,2,6,Tidak Tepat Waktu,Wirausaha Digital
MHS04327,Bisnis Digital,2.7,3.19,57,100,1,Menengah,Kurang,Ya,4,4,Freelance,4,5,Tidak Tepat Waktu,Content Strategist
MHS04328,Bisnis Digital,3.22,3.13,86,133,1,Rendah,Baik,Ya,3,7,Part-time,3,8,Tepat Waktu,E-Commerce
MHS04329,Manajemen,3.23,3.32,83,96,2,Tinggi,Baik,Tidak,3,6,Tidak Bekerja,2,6,Tidak Tepat Waktu,Wirausaha
MHS04330,Komputer,2.51,2.1,92,102,4,Tinggi,Cukup,Tidak,5,9,Tidak Bekerja,4,6,Tidak Tepat Waktu,Data Analyst
MHS04331,Manajemen,3.43,3.26,76,122,2,Menengah,Cukup,Tidak,2,7,Part-time,3,6,Tepat Waktu,Industri Manajemen
MHS04332,Manajemen,3.3,3.44,81,122,2,Menengah,Baik,Tidak,1,6,Part-time,3,6,Tepat Waktu,Wirausaha
MHS04333,Bisnis Digital,3.36,3.59,73,144,0,Rendah,Kurang,Tidak,4,4,Tidak Bekerja,3,8,Tepat Waktu,Digital Marketing
MHS04334,Bisnis Digital,2.92,2.85,72,113,4,Rendah,Kurang,Ya,2,6,Freelance,3,5,Tidak Tepat Waktu,Startup
MHS04335,Bisnis Digital,3.27,3.34,100,101,1,Rendah,Cukup,Tidak,4,5,Part-time,2,8,Tepat Waktu,Wirausaha Digital
MHS04336,Bisnis Digital,2.94,2.98,60,132,2,Tinggi,Baik,Ya,4,8,Tidak Bekerja,3,7,Tidak Tepat Waktu,Digital Marketing
MHS04337,Bisnis Digital,2.69,2.45,91,106,0,Tinggi,Baik,Ya,6,3,Freelance,3,9,Tidak Tepat Waktu,Startup
MHS04338,Komputer,3.04,3.3,78,103,3,Rendah,Cukup,Tidak,5,8,Freelance,3,3,Tidak Tepat Waktu,Wirausaha Digital
MHS04339,Komputer,2.97,2.64,75,136,1,Menengah,Cukup,Ya,1,7,Freelance,3,10,Tidak Tepat Waktu,Software Developer
MHS04340,Bisnis Digital,3.06,3.34,79,120,2,Rendah,Kurang,Ya,2,8,Freelance,3,6,Tepat Waktu,Digital Marketing
MHS04341,Manajemen,3.08,3.35,90,107,5,Tinggi,Cukup,Ya,3,5,Part-time,3,7,Tepat Waktu,Marketing
MHS04342,Bisnis Digital,3.19,3.09,86,143,2,Tinggi,Baik,Ya,4,8,Tidak Bekerja,2,8,Tepat Waktu,E-Commerce
MHS04343,Manajemen,2.59,2.68,75,117,0,Rendah,Baik,Ya,1,7,Tidak Bekerja,2,7,Tidak Tepat Waktu,Human Resource
MHS04344,Bisnis Digital,3.36,3.6,78,120,1,Rendah,Baik,Tidak,3,6,Tidak Bekerja,4,9,Tepat Waktu,Wirausaha Digital
MHS04345,Bisnis Digital,3.38,4.0,78,109,1,Menengah,Cukup,Ya,2,6,Tidak Bekerja,3,6,Tepat Waktu,Digital Marketing
MHS04346,Manajemen,3.38,3.18,73,122,1,Rendah,Cukup,Ya,2,1,Freelance,4,8,Tepat Waktu,Industri Manajemen
MHS04347,Bisnis Digital,2.84,3.02,83,137,0,Tinggi,Baik,Tidak,2,3,Tidak Bekerja,2,8,Tidak Tepat Waktu,Digital Marketing
MHS04348,Bisnis Digital,3.5,3.19,82,101,3,Menengah,Baik,Tidak,6,5,Freelance,3,7,Tepat Waktu,Startup
MHS04349,Manajemen,3.16,3.15,82,125,2,Menengah,Cukup,Tidak,3,10,Freelance,5,7,Tepat Waktu,Pemerintahan
MHS04350,Komputer,2.9,3.09,100,118,0,Tinggi,Baik,Ya,4,7,Freelance,2,8,Tepat Waktu,Startup
MHS04351,Manajemen,2.54,2.78,80,115,0,Menengah,Baik,Ya,2,2,Tidak Bekerja,2,9,Tidak Tepat Waktu,Industri Manajemen
MHS04352,Komputer,3.29,3.29,91,125,1,Menengah,Kurang,Tidak,1,8,Tidak Bekerja,2,3,Tidak Tepat Waktu,Startup
MHS04353,Bisnis Digital,3.1,2.95,72,129,2,Rendah,Kurang,Ya,9,8,Tidak Bekerja,2,8,Tepat Waktu,Digital Marketing
MHS04354,Bisnis Digital,2.76,2.63,81,102,1,Menengah,Cukup,Ya,1,5,Tidak Bekerja,2,7,Tidak Tepat Waktu,Digital Marketing
MHS04355,Manajemen,2.61,2.49,68,124,2,Menengah,Cukup,Tidak,1,8,Tidak Bekerja,3,8,Tidak Tepat Waktu,Human Resource
MHS04356,Bisnis Digital,3.31,3.35,79,144,1,Tinggi,Cukup,Ya,6,8,Freelance,4,9,Tepat Waktu,Digital Marketing
MHS04357,Bisnis Digital,3.39,3.37,91,109,2,Menengah,Cukup,Ya,2,10,Tidak Bekerja,4,8,Tepat Waktu,Content Strategist
MHS04358,Komputer,2.78,2.67,88,110,1,Rendah,Kurang,Tidak,2,3,Part-time,3,6,Tidak Tepat Waktu,Startup
MHS04359,Bisnis Digital,3.25,3.37,100,116,1,Tinggi,Baik,Ya,5,4,Freelance,3,8,Tepat Waktu,E-Commerce
MHS04360,Manajemen,3.64,3.34,93,118,0,Tinggi,Baik,Ya,2,7,Part-time,3,9,Tepat Waktu,Human Resource
MHS04361,Komputer,3.48,3.38,86,132,3,Tinggi,Baik,Ya,7,7,Tidak Bekerja,5,5,Tepat Waktu,Software Developer
MHS04362,Komputer,2.45,2.03,73,103,2,Menengah,Cukup,Ya,6,5,Tidak Bekerja,3,6,Tidak Tepat Waktu,Lanjut Studi
MHS04363,Komputer,3.35,3.37,91,144,4,Menengah,Kurang,Ya,3,8,Part-time,4,5,Tepat Waktu,Software Developer
MHS04364,Bisnis Digital,3.57,3.68,97,116,1,Menengah,Cukup,Tidak,6,4,Tidak Bekerja,2,7,Tepat Waktu,Digital Marketing
MHS04365,Bisnis Digital,3.71,3.5,89,128,4,Tinggi,Cukup,Ya,5,10,Tidak Bekerja,4,8,Tepat Waktu,E-Commerce
MHS04366,Bisnis Digital,3.59,3.36,78,126,2,Rendah,Baik,Tidak,4,6,Part-time,4,7,Tepat Waktu,Lanjut Studi
MHS04367,Komputer,3.05,2.74,90,110,2,Menengah,Cukup,Tidak,4,3,Tidak Bekerja,3,5,Tidak Tepat Waktu,Software Developer
MHS04368,Bisnis Digital,3.41,3.29,85,131,3,Menengah,Cukup,Ya,5,8,Tidak Bekerja,4,6,Tepat Waktu,E-Commerce
MHS04369,Manajemen,3.23,3.29,100,109,2,Tinggi,Baik,Ya,3,5,Part-time,1,8,Tepat Waktu,Marketing
MHS04370,Komputer,3.17,3.51,76,103,4,Menengah,Baik,Tidak,1,6,Tidak Bekerja,3,6,Tidak Tepat Waktu,Data Analyst
MHS04371,Manajemen,3.6,3.47,90,127,1,Tinggi,Baik,Ya,2,6,Part-time,2,8,Tepat Waktu,Marketing
MHS04372,Komputer,3.0,3.07,88,96,6,Menengah,Kurang,Tidak,4,8,Freelance,3,8,Tidak Tepat Waktu,Industri Teknologi
MHS04373,Komputer,3.45,3.02,75,139,1,Tinggi,Baik,Ya,2,2,Tidak Bekerja,3,8,Tepat Waktu,Data Analyst
MHS04374,Manajemen,3.77,3.66,77,112,0,Rendah,Cukup,Ya,4,2,Part-time,2,7,Tepat Waktu,Marketing
MHS04375,Manajemen,3.32,3.39,95,117,3,Rendah,Kurang,Ya,3,8,Tidak Bekerja,3,6,Tepat Waktu,Industri Manajemen
MHS04376,Manajemen,2.92,2.49,87,129,1,Tinggi,Baik,Ya,2,9,Tidak Bekerja,2,6,Tidak Tepat Waktu,Marketing
MHS04377,Bisnis Digital,3.3,3.1,95,119,1,Rendah,Kurang,Ya,6,5,Tidak Bekerja,3,5,Tepat Waktu,Startup
MHS04378,Manajemen,3.19,3.29,88,121,3,Rendah,Kurang,Ya,1,8,Tidak Bekerja,3,6,Tepat Waktu,Lanjut Studi
MHS04379,Bisnis Digital,3.59,3.73,77,119,1,Menengah,Cukup,Ya,4,5,Freelance,2,7,Tepat Waktu,E-Commerce
MHS04380,Komputer,2.72,2.43,78,103,2,Menengah,Cukup,Tidak,4,8,Tidak Bekerja,4,6,Tidak Tepat Waktu,Industri Teknologi
MHS04381,Komputer,3.47,3.45,74,141,2,Menengah,Cukup,Ya,5,9,Part-time,2,5,Tepat Waktu,Wirausaha Digital
MHS04382,Manajemen,3.7,4.0,100,110,1,Menengah,Cukup,Ya,3,6,Tidak Bekerja,3,7,Tepat Waktu,Industri Manajemen
MHS04383,Manajemen,3.6,3.69,62,137,0,Tinggi,Baik,Ya,1,4,Tidak Bekerja,3,8,Tepat Waktu,Pemerintahan
MHS04384,Bisnis Digital,2.66,2.57,91,103,3,Tinggi,Cukup,Ya,4,7,Part-time,1,8,Tidak Tepat Waktu,Digital Marketing
MHS04385,Manajemen,3.87,3.71,88,113,2,Menengah,Cukup,Ya,2,6,Tidak Bekerja,3,7,Tepat Waktu,Industri Manajemen
MHS04386,Manajemen,3.18,3.33,79,106,5,Menengah,Kurang,Ya,0,9,Tidak Bekerja,3,7,Tepat Waktu,Marketing
MHS04387,Komputer,3.61,3.58,96,135,2,Rendah,Baik,Ya,3,8,Tidak Bekerja,2,7,Tepat Waktu,Startup
MHS04388,Manajemen,3.46,3.28,77,111,1,Rendah,Kurang,Ya,2,5,Freelance,3,6,Tepat Waktu,Industri Manajemen
MHS04389,Bisnis Digital,2.76,2.46,59,92,1,Tinggi,Baik,Ya,0,6,Tidak Bekerja,5,7,Tidak Tepat Waktu,Lanjut Studi
MHS04390,Manajemen,3.43,3.2,86,125,3,Tinggi,Baik,Ya,1,9,Tidak Bekerja,3,7,Tepat Waktu,Marketing
MHS04391,Bisnis Digital,3.2,3.56,93,98,2,Rendah,Kurang,Ya,3,5,Tidak Bekerja,3,7,Tepat Waktu,Digital Marketing
MHS04392,Komputer,3.03,3.04,88,107,1,Menengah,Cukup,Tidak,1,3,Part-time,5,8,Tidak Tepat Waktu,Industri Teknologi
MHS04393,Manajemen,3.42,3.17,83,131,1,Rendah,Baik,Tidak,0,5,Part-time,4,7,Tepat Waktu,Marketing
MHS04394,Komputer,3.04,2.92,75,111,0,Tinggi,Baik,Ya,2,4,Tidak Bekerja,2,8,Tidak Tepat Waktu,Industri Teknologi
